real12,pred12,real3,pred3
62.0,66.51267,67.25,66.14119
63.22222,66.722534,59.25,66.63294
64.125,66.79309,65.888885,66.69441
63.555557,66.664185,65.625,66.51399
61.375,66.31511,66.5,66.16302
65.25,66.23549,65.111115,66.107864
63.875,66.00566,64.0,65.89845
61.333332,66.14508,59.5,66.02522
64.375,66.01993,66.375,65.897
61.5,65.87247,62.0,65.66948
60.25,65.87758,63.22222,65.47567
66.333336,65.94472,64.125,65.72952
65.333336,65.64098,63.555557,65.2575
66.125,65.457344,61.375,65.03453
65.5,65.52352,65.25,65.063194
66.333336,65.43562,63.875,64.87413
65.625,65.21694,61.333332,64.57923
66.888885,65.54379,64.375,65.02891
61.75,65.49503,61.5,64.966675
64.2,65.24954,60.25,64.52008
66.375,65.39601,66.333336,64.882484
63.5,65.22522,65.333336,64.405075
64.625,64.90692,66.125,64.20036
65.125,65.54804,65.5,65.0762
67.333336,65.74422,66.333336,65.33491
66.375,65.88993,65.625,65.523506
64.625,65.909,66.888885,65.5969
65.111115,65.900375,61.75,65.695175
66.77778,65.80162,64.2,65.60617
65.875,65.869736,66.375,65.784325
64.666664,65.51046,63.5,65.30447
66.625,65.51086,64.625,65.24869
67.75,65.65338,65.125,65.50199
56.75,65.48801,67.333336,65.1873
66.77778,65.59841,66.375,65.27783
67.375,65.67967,64.625,65.36642
66.77778,65.947556,65.111115,65.640656
67.0,65.98366,66.77778,65.75777
66.5,65.72864,65.875,65.432724
65.75,65.68089,64.666664,65.39336
68.0,65.802086,66.625,65.77747
67.333336,65.743774,67.75,65.74588
67.125,65.80716,56.75,65.66306
67.125,66.01251,66.77778,65.93277
65.5,66.2207,67.375,66.22394
66.333336,66.165596,66.77778,65.74898
67.0,66.19235,67.0,66.10827
65.625,66.38296,66.5,66.31694
66.666664,66.374565,65.75,66.18581
68.0,66.50035,68.0,66.38439
68.0,66.64883,67.333336,66.43845
66.5,66.46833,67.125,66.26891
65.75,66.616905,67.125,66.54746
65.111115,66.627045,65.5,66.625
64.875,66.643936,66.333336,66.64808
67.125,66.77168,67.0,66.762665
67.5,66.54347,65.625,66.47972
67.0,66.49454,66.666664,66.41493
67.55556,66.553345,68.0,66.47373
68.375,66.444534,68.0,66.32293
66.5,66.63716,66.5,66.502426
66.666664,66.95907,65.75,66.84345
68.0,67.35788,65.111115,67.24929
68.0,67.33268,64.875,67.10627
68.375,67.32938,67.125,67.06213
66.75,67.11828,67.5,66.82225
66.0,66.93242,67.0,66.54837
67.25,67.36582,67.55556,67.071
67.875,67.63024,68.375,67.52602
67.77778,67.35419,66.5,67.33834
67.5,67.325966,66.666664,67.40151
67.25,67.69717,68.0,67.68459
67.55556,67.58721,68.0,67.495804
68.75,67.58827,68.375,67.42994
67.5,67.814644,66.75,67.68341
68.625,68.0465,66.0,67.95946
69.22222,68.19453,67.25,68.148094
68.125,67.96149,67.875,67.880325
68.625,67.76529,67.77778,67.6134
69.25,67.9202,67.5,67.77926
68.5,68.10531,67.25,68.03476
59.625,68.05337,67.55556,68.02257
68.888885,68.054825,68.75,68.015366
68.125,68.0396,67.5,68.00309
68.5,67.97977,68.625,67.97029
68.77778,68.24182,69.22222,68.295586
67.28571,68.09933,68.125,68.1715
68.22222,68.3537,68.625,68.408676
69.75,68.56312,69.25,68.63085
67.375,68.5581,68.5,68.63044
68.44444,68.65821,59.625,68.71372
67.625,68.87483,68.888885,68.88844
63.77778,68.85542,68.125,68.88916
68.666664,68.594,68.5,68.44968
60.5,68.63089,68.77778,68.61872
59.77778,68.64539,67.28571,68.50072
62.0,68.63691,68.22222,68.53695
62.0,68.8429,69.75,68.75663
65.25,68.6398,67.375,68.55993
65.77778,68.63083,68.44444,68.57654
65.25,68.712616,67.625,68.67914
64.625,68.54266,63.77778,68.50496
66.55556,68.671486,68.666664,68.65047
68.75,68.74004,60.5,68.59949
68.625,68.560715,59.77778,68.386086
69.375,68.44109,62.0,68.458244
69.75,68.05493,62.0,67.966194
69.28571,67.9133,65.25,67.167206
69.888885,67.65259,65.77778,66.290146
67.875,67.82246,65.25,65.468636
59.25,67.34166,64.625,65.81968
69.55556,67.412315,66.55556,66.56862
68.44444,67.49722,68.75,66.292
67.75,67.376076,68.625,66.28629
68.625,67.36694,69.375,66.61
69.625,68.0131,69.75,67.63082
69.22222,68.34389,69.28571,68.13054
66.875,68.51195,69.888885,68.484
68.22222,68.70047,67.875,68.794975
68.25,68.81865,59.25,68.91861
69.333336,68.620804,69.55556,68.784256
69.5,68.21917,68.44444,68.379974
69.44444,68.146736,67.75,68.31666
69.25,68.485344,68.625,68.61494
68.666664,68.463455,69.625,68.617035
68.875,68.26239,69.22222,68.29019
67.375,68.17625,66.875,68.277084
67.44444,68.35141,68.22222,68.49985
66.44444,68.43699,68.25,68.60207
65.75,68.44424,69.333336,68.44158
67.75,68.367836,69.5,68.3984
68.22222,68.30674,69.44444,68.40742
65.0,68.33975,69.25,68.49587
68.25,68.63496,68.666664,68.800385
66.75,68.60903,68.875,68.83161
68.625,68.46944,67.375,68.71831
68.5,68.54776,67.44444,68.69856
68.125,68.49776,66.44444,68.58599
67.888885,68.29618,65.75,68.317566
67.375,68.10204,67.75,68.05355
69.125,67.91041,68.22222,67.86673
69.111115,67.61225,65.0,67.539734
67.0,67.62421,68.25,67.62522
65.0,67.68426,66.75,67.723854
64.75,67.425446,68.625,67.30645
58.25,67.554115,68.5,67.53517
67.22222,67.66371,68.125,67.5778
68.25,67.744774,67.888885,67.72397
66.25,67.87351,67.375,67.91257
67.77778,67.92522,69.125,67.93115
67.44444,67.926575,69.111115,67.95395
65.5,67.855995,67.0,67.8412
64.25,67.98538,65.0,68.0294
65.375,68.18892,64.75,68.26212
66.75,68.029045,58.25,68.09543
65.44444,67.794044,67.22222,67.6766
65.75,67.55611,68.25,67.30856
67.111115,67.85984,66.25,67.52587
65.875,67.856705,67.77778,67.67996
65.0,68.00556,67.44444,67.82446
67.625,67.778305,65.5,67.46055
67.0,67.81714,64.25,67.532234
57.625,67.7893,65.375,67.52553
66.0,67.59949,66.75,67.25466
69.125,67.35261,65.44444,66.887764
68.625,67.317535,65.75,66.872406
65.77778,67.45162,67.111115,67.09047
66.5,67.396614,65.875,66.98054
66.77778,67.36533,65.0,66.898285
67.375,67.422455,67.625,67.01763
67.111115,67.45094,67.0,66.98093
67.625,67.37078,57.625,66.84057
69.5,67.545204,66.0,67.140755
67.25,67.57895,69.125,67.20811
66.55556,68.02938,68.625,67.50334
69.25,67.61267,65.77778,67.30226
69.333336,67.637314,66.5,67.564705
67.5,67.797874,66.77778,67.82663
68.625,67.666794,67.375,67.57757
69.22222,67.624664,67.111115,67.45105
68.25,67.70804,67.625,67.46971
67.44444,67.64303,69.5,67.63526
68.875,67.76964,67.25,67.73558
59.88889,67.955956,66.55556,67.88402
69.0,68.15046,69.25,68.14315
68.666664,68.109406,69.333336,68.143814
65.666664,67.93294,67.5,67.96182
68.44444,68.15773,68.625,68.19164
64.25,68.289665,69.22222,68.38682
68.14286,68.22636,68.25,68.27777
67.0,68.31693,67.44444,68.371445
67.625,68.49109,68.875,68.55522
68.125,68.44168,59.88889,68.509026
68.55556,68.36148,69.0,68.38146
70.0,68.420654,68.666664,68.46464
0.0,68.517426,65.666664,68.548935
0.0,68.32388,68.44444,68.41445
0.0,68.34348,64.25,68.41003
0.0,67.80455,68.14286,67.83453
0.0,67.84446,67.0,67.92392
0.0,67.53585,67.625,67.53698
0.0,67.44547,68.125,67.51416
0.0,67.57678,68.55556,67.6665
0.0,67.34106,70.0,67.509384
0.0,67.46661,0.0,67.679115
0.0,67.38869,0.0,67.67715
0.0,67.551994,0.0,67.95709
0.0,67.78414,0.0,68.15848
0.0,67.49109,0.0,67.79141
0.0,67.46687,0.0,67.96986
0.0,67.62545,0.0,68.040115
0.0,67.709656,0.0,68.06751
0.0,67.49593,0.0,67.86239
0.0,67.281296,0.0,67.669815
0.0,67.036026,0.0,67.449394
0.0,66.90601,0.0,67.3091
0.0,66.85032,0.0,67.23676
0.0,66.79502,0.0,67.164474
0.0,66.76601,0.0,67.12834
0.0,66.76897,0.0,67.125565
0.0,66.77049,0.0,67.12085
0.0,66.772705,0.0,67.11789
0.0,66.774124,0.0,67.11184
0.0,66.77776,0.0,67.10938
0.0,66.77912,0.0,67.10443
0.0,66.77997,0.0,67.09843
0.0,66.779396,0.0,67.09228
0.0,66.77821,0.0,67.08441
0.0,66.781166,0.0,67.08067
0.0,66.7781,0.0,67.06872
0.0,66.7798,0.0,67.06506
0.0,66.77956,0.0,67.05841
0.0,66.778946,0.0,67.04954
0.0,66.777176,0.0,67.04057
0.0,66.77514,0.0,67.031204
0.0,66.77438,0.0,67.02385
0.0,66.77342,0.0,67.01416
0.0,66.771645,0.0,67.004234
0.0,66.76893,0.0,66.99393
0.0,66.768295,0.0,66.98498
0.0,66.77236,0.0,66.977585
0.0,66.776985,0.0,66.9731
0.0,66.779594,0.0,66.964836
0.0,66.78293,0.0,66.957
0.0,66.78635,0.0,66.949684
0.0,66.785706,0.0,66.937515
0.0,66.78388,0.0,66.92475
0.0,66.78511,0.0,66.913025
0.0,66.784744,0.0,66.90139
0.0,66.77961,0.0,66.88354
0.0,66.78091,0.0,66.87197
0.0,66.78034,0.0,66.859856
0.0,66.78173,0.0,66.848236
0.0,66.77887,0.0,66.83383
0.0,66.776596,0.0,66.82006
0.0,66.77494,0.0,66.80424
0.0,66.774506,0.0,66.79149
0.0,66.77004,0.0,66.77324
0.0,66.76897,0.0,66.76073
0.0,66.76826,0.0,66.74803
0.0,66.76357,0.0,66.73279
0.0,66.76083,0.0,66.72179
0.0,66.75744,0.0,66.71012
0.0,66.75275,0.0,66.69654
0.0,66.74913,0.0,66.68474
0.0,66.74906,0.0,66.67572
68.5,66.74577,0.0,66.66412
68.22222,66.74361,0.0,66.65308
59.125,66.742004,0.0,66.643005
69.0,66.7418,0.0,66.633766
68.85714,66.73883,0.0,66.62177
68.22222,66.73996,0.0,66.61353
60.75,66.738716,0.0,66.60297
69.55556,66.73807,0.0,66.59256
68.71429,66.73925,0.0,66.58268
67.25,66.74406,68.5,66.58057
67.666664,66.74545,68.22222,66.57771
68.0,66.74493,59.125,66.57485
66.375,67.43002,69.0,67.6551
68.77778,67.26651,68.85714,67.455185
68.375,67.21907,68.22222,67.08509
65.0,67.46176,60.75,67.487015
67.125,67.50058,69.55556,67.60908
68.625,67.57698,68.71429,67.629654
69.25,67.71103,67.25,67.6679
67.888885,67.897125,67.666664,67.96846
67.25,67.99653,68.0,68.112015
68.0,67.88577,66.375,67.87315
67.375,67.83679,68.77778,67.853
69.375,67.91047,68.375,67.92476
68.375,67.78331,65.0,67.74736
67.375,67.968475,67.125,67.98702
69.111115,68.07942,68.625,68.1131
68.25,67.77135,69.25,67.70445
68.5,67.794365,67.888885,67.74959
67.666664,67.991516,67.25,67.97627
68.25,68.1035,68.0,68.16324
68.666664,68.03433,67.375,68.07379
67.875,67.94029,69.375,67.94635
66.875,67.99137,68.375,67.995224
68.111115,67.8934,67.375,67.90377
68.625,68.091606,69.111115,68.1489
67.888885,68.10257,68.25,68.17783
68.75,68.00159,68.5,68.03581
69.0,68.169876,67.666664,68.22022
68.111115,68.09327,68.25,68.17535
68.85714,68.078674,68.666664,68.16364
68.25,68.04755,67.875,68.12271
68.55556,68.02695,66.875,68.10299
68.375,68.08331,68.111115,68.17168
69.111115,68.06932,68.625,68.13675
66.25,67.937706,67.888885,67.95603
68.44444,67.95441,68.75,67.973946
66.77778,68.01739,69.0,68.06504
69.375,67.99585,68.111115,68.02849
68.125,68.04587,68.85714,68.1053
68.0,68.12585,68.25,68.215935
65.875,68.09616,68.55556,68.177505
69.125,68.17566,68.375,68.263725
67.0,68.13367,69.111115,68.208786
60.77778,68.121574,66.25,68.19564
67.77778,68.116554,68.44444,68.20476
66.125,68.184204,66.77778,68.29544
68.57143,67.97032,69.375,67.983215
68.875,68.02181,68.125,68.04713
68.25,67.88156,68.0,67.87813
68.125,68.042816,65.875,68.06807
69.0,68.06416,69.125,68.09009
68.25,68.01834,67.0,68.038864
68.125,67.75589,60.77778,67.71753
67.55556,67.966125,67.77778,67.971405
69.375,67.83265,66.125,67.84196
68.888885,67.697235,68.57143,67.63992
69.625,67.71019,68.875,67.6543
68.25,67.54631,68.25,67.44341
66.55556,67.61409,68.125,67.49575
69.14286,67.85506,69.0,67.813194
68.2,67.92462,68.25,67.89244
0.0,67.92547,68.125,67.89987
0.0,68.06934,67.55556,68.06951
68.2,68.07045,69.375,68.08107
68.75,68.07078,68.888885,68.086685
67.333336,68.038216,69.625,68.04112
69.0,68.23195,68.25,68.26935
67.75,68.305984,66.55556,68.342735
69.22222,68.48213,69.14286,68.52439
68.375,68.56023,68.2,68.56911
69.333336,68.24017,0.0,68.1718
68.125,68.446,0.0,68.40843
68.625,68.52903,68.2,68.54798
68.44444,68.42075,68.75,68.12204
69.25,68.035805,67.333336,68.06006
69.125,68.31125,69.0,68.21609
68.375,68.23461,67.75,68.068214
68.0,68.01304,69.22222,67.90737
68.5,68.16009,68.375,68.106
69.125,68.286995,69.333336,68.21023
69.125,68.11373,68.125,68.10601
69.55556,68.39622,68.625,68.415276
68.111115,68.5417,68.44444,68.58903
69.25,68.459,69.25,68.501366
68.625,68.604195,69.125,68.60308
67.888885,68.64053,68.375,68.586
69.125,68.56886,68.0,68.615685
68.75,68.69988,68.5,68.68359
68.25,68.64395,69.125,68.64602
69.625,68.39463,69.125,68.39314
68.333336,68.28871,69.55556,68.30486
69.125,68.333405,68.111115,68.41394
69.14286,68.40609,69.25,68.483345
68.625,68.60189,68.625,68.65171
69.0,68.493484,67.888885,68.52825
69.375,68.51805,69.125,68.572754
69.125,68.54693,68.75,68.56925
68.5,68.51794,68.25,68.51469
69.375,68.815186,69.625,68.640656
68.666664,68.86879,68.333336,68.7495
69.5,68.63629,69.125,68.62069
69.0,68.544106,69.14286,68.602936
69.5,68.53227,68.625,68.56959
68.888885,68.669716,69.0,68.571175
69.85714,68.905014,69.375,68.70946
69.25,68.81336,69.125,68.68259
68.25,68.601234,68.5,68.60625
67.55556,68.59493,69.375,68.638245
69.375,68.548195,68.666664,68.623886
69.666664,68.51981,69.5,68.56976
69.0,68.5782,69.0,68.64176
69.125,68.77125,69.5,68.72733
69.375,68.89393,68.888885,68.87804
68.77778,68.73468,69.85714,68.83469
67.75,68.656624,69.25,68.79015
69.375,68.63594,68.25,68.736046
69.111115,68.80972,67.55556,68.845406
67.75,68.95458,69.375,68.96753
69.42857,68.75767,69.666664,68.847275
69.125,68.47292,69.0,68.561775
67.888885,68.81506,69.125,68.79581
69.111115,69.01908,69.375,68.98389
68.25,68.75123,68.77778,68.904884
68.75,68.67757,67.75,68.80733
69.666664,68.73304,69.375,68.8633
69.25,68.75254,69.111115,68.86611
68.75,68.62076,67.75,68.69582
69.111115,68.66824,69.42857,68.756676
68.0,68.748566,69.125,68.841934
69.0,68.588875,67.888885,68.63953
69.111115,68.60026,69.111115,68.662544
69.375,68.63639,68.25,68.73023
68.875,68.47972,68.75,68.5858
69.44444,68.50464,69.666664,68.61456
69.25,68.46993,69.25,68.563065
67.25,68.4519,68.75,68.542694
69.5,68.55032,69.111115,68.6776
67.625,68.55546,68.0,68.68297
66.75,68.51588,69.0,68.65563
67.75,68.52924,69.111115,68.684715
68.0,68.38975,69.375,68.558266
68.0,68.36608,68.875,68.561
60.444443,68.47547,69.44444,68.67242
68.25,68.523125,69.25,68.72724
68.22222,68.51735,67.25,68.70832
67.75,68.56981,69.5,68.750374
68.5,68.6119,67.625,68.7663
68.666664,68.344955,66.75,68.474106
68.75,68.40252,67.75,68.54029
68.666664,68.291565,68.0,68.41789
0.0,68.04116,68.0,68.12659
0.0,67.985596,60.444443,68.0439
0.0,67.96464,68.25,68.05631
0.0,67.939575,68.22222,68.02753
0.0,68.00539,67.75,67.99532
0.0,67.87078,68.5,67.92577
0.0,67.97913,68.666664,68.0342
0.0,67.79084,68.75,67.879974
0.0,67.914795,68.666664,68.015656
0.0,68.02517,0.0,68.15705
0.0,68.0478,0.0,68.187996
0.0,68.158325,0.0,68.32668
0.0,68.0797,0.0,67.9607
0.0,67.75459,0.0,67.640854
0.0,67.9005,0.0,67.665764
0.0,68.46297,0.0,68.10451
0.0,68.591736,0.0,68.251495
0.0,68.4841,0.0,68.10502
0.0,68.390594,0.0,68.01205
0.0,68.39634,0.0,67.93856
0.0,68.41428,0.0,67.89256
0.0,68.3727,0.0,67.87526
0.0,68.396965,0.0,67.898834
0.0,68.5398,0.0,67.9834
0.0,68.54692,0.0,67.987274
0.0,68.55364,0.0,67.989784
0.0,68.56293,0.0,67.99511
0.0,68.56904,0.0,67.99834
0.0,68.57793,0.0,68.00132
0.0,68.58631,0.0,68.00529
0.0,68.59204,0.0,68.00872
0.0,68.5972,0.0,68.00904
0.0,68.60391,0.0,68.012726
0.0,68.60898,0.0,68.01305
0.0,68.61414,0.0,68.01587
0.0,68.62132,0.0,68.01858
0.0,68.62761,0.0,68.0214
0.0,68.634,0.0,68.02456
0.0,68.639786,0.0,68.0268
0.0,68.645744,0.0,68.0291
0.0,68.65211,0.0,68.03161
0.0,68.659836,0.0,68.03497
0.0,67.99749,0.0,67.680214
0.0,66.55879,0.0,66.89511
0.0,66.57577,0.0,66.92995
0.0,66.727936,0.0,67.121185
0.0,66.81298,0.0,67.28111
0.0,66.78576,0.0,67.28481
0.0,66.801025,0.0,67.31185
0.0,66.85656,0.0,67.366486
0.0,66.82061,0.0,67.32873
0.0,66.76818,0.0,67.27492
0.0,66.774475,0.0,67.27862
0.0,66.76843,0.0,67.26836
0.0,66.76672,0.0,67.26384
0.0,66.76503,0.0,67.25659
0.0,66.76505,0.0,67.252266
0.0,66.76137,0.0,67.24394
0.0,66.76003,0.0,67.23693
0.0,66.75693,0.0,67.22807
0.0,66.7553,0.0,67.22326
0.0,66.75105,0.0,67.21291
0.0,66.750404,0.0,67.20663
0.0,66.74803,0.0,67.19798
0.0,66.74405,0.0,67.18823
0.0,66.73895,0.0,67.17835
0.0,66.73587,0.0,67.169014
0.0,66.73251,0.0,67.15936
0.0,66.72995,0.0,67.15158
0.0,66.73166,0.0,67.14828
0.0,66.73641,0.0,67.148224
0.0,66.739716,0.0,67.14627
0.0,66.745224,0.0,67.146416
0.0,66.748695,0.0,67.14469
0.0,66.75311,0.0,67.14418
0.0,66.756584,0.0,67.142456
0.0,66.757095,0.0,67.13599
0.0,66.7631,0.0,67.136826
0.0,66.764984,0.0,67.13376
0.0,66.76601,0.0,67.12834
0.0,66.76897,0.0,67.125565
0.0,66.77049,0.0,67.12085
0.0,66.772705,0.0,67.11789
0.0,66.774124,0.0,67.11184
0.0,66.77776,0.0,67.10938
0.0,66.77912,0.0,67.10443
0.0,66.77997,0.0,67.09843
0.0,66.779396,0.0,67.09228
0.0,66.77821,0.0,67.08441
0.0,66.781166,0.0,67.08067
0.0,66.7781,0.0,67.06872
0.0,66.7798,0.0,67.06506
0.0,66.77956,0.0,67.05841
0.0,66.778946,0.0,67.04954
0.0,66.777176,0.0,67.04057
0.0,66.77514,0.0,67.031204
0.0,66.77438,0.0,67.02385
0.0,66.77342,0.0,67.01416
0.0,66.771645,0.0,67.004234
0.0,66.76893,0.0,66.99393
0.0,66.768295,0.0,66.98498
0.0,66.77236,0.0,66.977585
0.0,66.776985,0.0,66.9731
0.0,66.779594,0.0,66.964836
0.0,66.78293,0.0,66.957
0.0,66.78635,0.0,66.949684
0.0,66.785706,0.0,66.937515
0.0,66.78388,0.0,66.92475
0.0,66.78511,0.0,66.913025
0.0,66.784744,0.0,66.90139
0.0,66.77961,0.0,66.88354
0.0,66.78091,0.0,66.87197
0.0,66.78034,0.0,66.859856
0.0,66.78173,0.0,66.848236
0.0,66.77887,0.0,66.83383
0.0,66.776596,0.0,66.82006
0.0,66.77494,0.0,66.80424
0.0,66.774506,0.0,66.79149
0.0,66.77004,0.0,66.77324
0.0,66.76897,0.0,66.76073
0.0,66.76826,0.0,66.74803
0.0,66.76357,0.0,66.73279
0.0,66.76083,0.0,66.72179
0.0,66.75744,0.0,66.71012
0.0,66.75275,0.0,66.69654
0.0,66.74913,0.0,66.68474
0.0,66.74906,0.0,66.67572
0.0,66.74577,0.0,66.66412
0.0,66.74361,0.0,66.65308
0.0,66.742004,0.0,66.643005
0.0,66.7418,0.0,66.633766
0.0,66.73883,0.0,66.62177
0.0,66.73996,0.0,66.61353
0.0,66.738716,0.0,66.60297
0.0,66.73807,0.0,66.59256
0.0,66.73925,0.0,66.58268
0.0,66.74406,0.0,66.58057
0.0,66.74545,0.0,66.57771
0.0,66.74493,0.0,66.57485
0.0,66.74835,0.0,66.57387
0.0,66.751396,0.0,66.57459
0.0,66.75462,0.0,66.573715
0.0,66.75829,0.0,66.57491
0.0,66.761856,0.0,66.57355
0.0,66.76375,0.0,66.571976
0.0,66.76839,0.0,66.57405
0.0,66.77613,0.0,66.57767
0.0,66.77836,0.0,66.57656
0.0,66.78279,0.0,66.5785
0.0,66.788124,0.0,66.58049
0.0,66.79351,0.0,66.5818
0.0,66.798615,0.0,66.58466
0.0,66.80295,0.0,66.585464
0.0,66.807724,0.0,66.58506
0.0,66.81876,0.0,66.59414
0.0,66.82603,0.0,66.59919
0.0,66.830376,0.0,66.59851
0.0,66.83961,0.0,66.60434
0.0,66.84908,0.0,66.61226
0.0,66.855034,0.0,66.61864
0.0,66.86155,0.0,66.62359
0.0,66.86912,0.0,66.629456
0.0,66.87912,0.0,66.636536
0.0,66.89011,0.0,66.64599
0.0,66.90003,0.0,66.653656
0.0,66.90996,0.0,66.661606
68.0,66.91698,0.0,66.666794
68.44444,66.92721,0.0,66.674934
69.25,66.93673,0.0,66.68252
69.0,66.94924,0.0,66.69365
69.44444,66.96145,0.0,66.70245
68.5,66.972084,0.0,66.709755
68.625,66.98632,0.0,66.72128
69.0,66.999275,0.0,66.729935
67.5,67.012215,0.0,66.74126
69.125,67.026375,68.0,66.75206
67.666664,67.03889,68.44444,66.759056
69.25,67.05382,69.25,66.77243
69.111115,67.44607,69.0,67.54093
69.25,67.6836,69.44444,67.6885
68.333336,67.78164,68.5,67.86947
69.0,67.83035,68.625,67.84599
69.25,68.090096,69.0,68.165596
69.333336,68.27898,67.5,68.35754
69.875,68.39986,69.125,68.46833
68.25,68.54876,67.666664,68.62542
68.875,68.48778,69.25,68.4986
68.333336,68.52877,69.111115,68.563934
68.375,68.51314,69.25,68.51404
69.666664,68.621765,68.333336,68.639496
68.125,68.724205,69.0,68.759285
69.375,68.73669,69.25,68.785065
68.625,68.65172,69.333336,68.68787
68.111115,68.66987,69.875,68.71709
69.125,68.72403,68.25,68.77487
68.5,68.75078,68.875,68.80429
68.75,68.846794,68.333336,68.91351
67.875,68.678215,68.375,68.72224
68.375,68.69022,69.666664,68.7223
68.71429,68.72702,68.125,68.766884
68.77778,68.74493,69.375,68.75032
69.625,68.84184,68.625,68.86781
68.44444,68.72297,68.111115,68.738014
69.125,68.75196,69.125,68.78093
68.5,68.73763,68.5,68.76847
66.666664,68.60636,68.75,68.62633
67.625,68.69181,67.875,68.720314
68.375,68.69366,68.375,68.71121
66.666664,68.66429,68.71429,68.676346
68.375,68.6226,68.77778,68.60131
69.5,68.61101,69.625,68.58038
69.2,68.69555,68.44444,68.66922
68.44444,68.70409,69.125,68.689735
69.28571,68.80496,68.5,68.820175
67.111115,68.76199,66.666664,68.77382
69.25,68.755394,67.625,68.772804
68.888885,68.71986,68.375,68.72326
69.25,68.41451,66.666664,68.37017
69.22222,68.37968,68.375,68.320816
68.625,68.45071,69.5,68.414665
51.75,68.21834,69.2,68.14883
0.0,68.31485,68.44444,68.25523
0.0,68.65602,69.28571,68.62542
0.0,68.74569,67.111115,68.70836
0.0,68.77168,69.25,68.72628
0.0,68.947754,68.888885,68.90233
0.0,68.77619,69.25,68.70342
0.0,68.827415,69.22222,68.788605
0.0,69.02684,68.625,68.86388
0.0,69.10024,51.75,68.96663
0.0,69.01408,0.0,69.031494
0.0,68.93557,0.0,68.92131
0.0,68.604485,0.0,68.56881
0.0,68.583534,0.0,67.491325
0.0,68.39169,0.0,67.914665
0.0,67.81374,0.0,67.39154
0.0,67.86216,0.0,67.2191
0.0,67.658,0.0,67.117805
0.0,67.45505,0.0,67.085785
0.0,67.19684,0.0,66.98058
0.0,67.18052,0.0,66.909485
0.0,67.43779,0.0,67.08552
0.0,67.65994,0.0,67.23611
0.0,67.81348,0.0,67.37565
0.0,67.95741,0.0,67.49579
0.0,67.96917,0.0,67.50705
0.0,67.97823,0.0,67.51645
0.0,67.98846,0.0,67.527
0.0,68.00129,0.0,67.540405
0.0,68.010956,0.0,67.5494
0.0,68.02159,0.0,67.56028
0.0,68.030815,0.0,67.57015
0.0,68.04309,0.0,67.58161
0.0,68.05287,0.0,67.59209
0.0,68.06262,0.0,67.60213
0.0,68.076706,0.0,67.61525
0.0,68.08432,0.0,67.62163
0.0,68.09545,0.0,67.63515
0.0,68.10309,0.0,67.64136
0.0,68.11394,0.0,67.65191
0.0,68.12759,0.0,67.66494
0.0,68.13996,0.0,67.67785
0.0,68.14886,0.0,67.68733
0.0,68.15763,0.0,67.69504
0.0,68.16702,0.0,67.70431
68.0,68.17587,0.0,67.71352
69.333336,68.18342,0.0,67.722565
69.375,68.19203,0.0,67.730286
68.625,68.200645,0.0,67.73864
68.77778,68.21343,0.0,67.75173
68.125,68.22103,0.0,67.760086
67.875,68.229126,0.0,67.76776
69.0,68.23852,0.0,67.776344
68.22222,68.24682,0.0,67.78475
68.75,68.2546,68.0,67.79175
68.666664,68.26578,69.333336,67.8025
68.25,68.2751,69.375,67.81331
68.333336,68.163925,68.625,68.313286
67.0,68.407005,68.77778,68.4542
67.125,68.36859,68.125,68.515495
68.375,68.17621,67.875,68.30461
66.55556,68.20666,69.0,68.42331
67.125,68.1452,68.22222,68.381836
59.444443,68.118774,68.75,68.346146
66.833336,68.2483,68.666664,68.473595
0.0,68.26094,68.25,68.46033
0.0,68.24434,68.333336,68.42498
0.0,68.32584,67.0,68.466576
0.0,68.282074,67.125,68.39577
0.0,68.23693,68.375,68.32054
0.0,68.05309,66.55556,68.102615
0.0,67.93894,67.125,67.92192
0.0,67.97955,59.444443,68.00063
0.0,67.75414,66.833336,67.688934
0.0,67.714806,0.0,67.69611
0.0,67.8381,0.0,67.746506
0.0,67.71552,0.0,67.62171
0.0,67.67134,0.0,67.464066
0.0,67.31843,0.0,67.23235
0.0,67.703316,0.0,67.47228
0.0,68.27559,0.0,67.94118
0.0,68.37669,0.0,68.049736
0.0,68.28988,0.0,67.914955
0.0,68.2519,0.0,67.86286
0.0,68.29239,0.0,67.8106
0.0,68.33588,0.0,67.83877
0.0,68.31652,0.0,67.84636
0.0,68.36268,0.0,67.8824
0.0,68.517685,0.0,67.974594
0.0,68.5248,0.0,67.97642
0.0,68.53144,0.0,67.978714
0.0,68.5398,0.0,67.9834
0.0,68.54692,0.0,67.987274
0.0,68.55364,0.0,67.989784
0.0,68.56293,0.0,67.99511
0.0,68.56904,0.0,67.99834
0.0,68.57793,0.0,68.00132
0.0,68.58631,0.0,68.00529
0.0,68.59204,0.0,68.00872
0.0,68.5972,0.0,68.00904
0.0,68.60391,0.0,68.012726
0.0,68.60898,0.0,68.01305
0.0,68.61414,0.0,68.01587
0.0,68.62132,0.0,68.01858
0.0,68.62761,0.0,68.0214
0.0,68.634,0.0,68.02456
0.0,68.639786,0.0,68.0268
0.0,68.645744,0.0,68.0291
0.0,68.65211,0.0,68.03161
0.0,68.659836,0.0,68.03497
0.0,67.99749,0.0,67.680214
0.0,66.55879,0.0,66.89511
0.0,66.57577,0.0,66.92995
0.0,66.727936,0.0,67.121185
0.0,66.81298,0.0,67.28111
